ID,Site,Period,Species,Nr,Landscape,Biotope
506,46,1,Eupithecia innotata,1,Forested,short shrub
507,46,1,Eupithecia vulgata,1,Forested,short shrub
508,46,1,Eupithecia scopariata,16,Forested,short shrub
509,46,1,Eupithecia subfuscata,1,Forested,short shrub
510,44,1,Mythimna vitellina,2,Forested,woodland
511,44,1,Charissa predotae,3,Forested,woodland
512,44,1,Dyspessa ulula,1,Forested,woodland
513,44,1,Pseudoterpna coronillaria,1,Forested,woodland
514,44,1,Pachycnemia hippocastanaria,6,Forested,woodland
515,44,1,Rhoptria asperaria,3,Forested,woodland
516,44,1,Stauropus fagi,1,Forested,woodland
517,44,1,Lycophotia erythrina,2,Forested,woodland
518,44,1,Lycophotia molothina,1,Forested,woodland
519,44,1,Petrophora chlorosata,1,Forested,woodland
520,44,1,Macrothylacia rubiM,2,Forested,woodland
521,44,1,Scopula imitaria,1,Forested,woodland
522,44,1,Rhodostrophia calabra,1,Forested,woodland
523,44,1,Lomaspilis marginata,1,Forested,woodland
524,44,1,Eupithecia scopariata,25,Forested,woodland
525,44,1,Mythimna sicula,1,Forested,woodland
526,44,1,Idaea subsericeata,1,Forested,woodland
527,43,1,Eupithecia scopariata,23,Forested,woodland
528,43,1,Pseudoterpna coronillaria,2,Forested,woodland
529,43,1,Scopula imitaria,1,Forested,woodland
530,43,1,Pachycnemia hippocastanaria,6,Forested,woodland
531,43,1,Harpyia milhauseri,1,Forested,woodland
532,43,1,Rhodostrophia calabra,3,Forested,woodland
533,43,1,Rhoptria asperaria,2,Forested,woodland
534,43,1,Lycophotia molothina,2,Forested,woodland
535,43,1,Oligia strigilis,1,Forested,woodland
536,43,1,Atlantarctia tigrina,3,Forested,woodland
537,43,1,Perconia baeticaria,1,Forested,woodland
538,43,1,Lacanobia w-latinum,2,Forested,woodland
539,43,1,Noctua pronuba,3,Forested,woodland
540,43,1,Hoplodrina ambigua,1,Forested,woodland
541,43,1,Dysstroma truncata,1,Forested,woodland
542,43,1,Eilema caniola,1,Forested,woodland
543,43,1,Mythimna l-album,1,Forested,woodland
544,43,1,Idaea contiguaria,1,Forested,woodland
545,43,1,Eupithecia subfuscata,1,Forested,woodland
546,43,1,Cyclophora ruficiliaria,1,Forested,woodland
547,47,1,Atlantarctia tigrina,2,Forested,woodland
548,47,1,Lacanobia w-latinum,1,Forested,woodland
549,47,1,Rhoptria asperaria,5,Forested,woodland
550,47,1,Pachycnemia hippocastanaria,5,Forested,woodland
551,47,1,Charissa predotae,1,Forested,woodland
552,47,1,Macrothylacia rubiM,1,Forested,woodland
553,47,1,Noctua orbona,1,Forested,woodland
554,47,1,Noctua pronuba,8,Forested,woodland
555,47,1,Pharmacis lupulina,1,Forested,woodland
556,47,1,Lycophotia molothina,3,Forested,woodland
557,47,1,Mythimna vitellina,1,Forested,woodland
558,47,1,Hoplodrina ambigua,1,Forested,woodland
559,47,1,Pseudoterpna coronillaria,1,Forested,woodland
560,47,1,Perconia baeticaria,1,Forested,woodland
561,47,1,Eupithecia scopariata,15,Forested,woodland
562,84,1,Oligia strigilis,1,Mixed,meadow
563,84,1,Pseudoterpna coronillaria,1,Mixed,meadow
564,84,1,Lacanobia thalassina,1,Mixed,meadow
565,84,1,Hyphoraia dejeani,2,Mixed,meadow
566,84,1,Agrotis exclamationis,1,Mixed,meadow
567,84,1,Dysstroma truncata,1,Mixed,meadow
568,84,1,Idaea macilentaria,2,Mixed,meadow
569,84,1,Eupithecia scopariata,1,Mixed,meadow
570,83,1,Dysstroma citrata,1,Mixed,woodland
571,83,1,Lacanobia thalassina,3,Mixed,woodland
572,83,1,Cosmorhoe ocellata,1,Mixed,woodland
573,83,1,Agrotis segetum,1,Mixed,woodland
574,83,1,Oligia strigilis,2,Mixed,woodland
575,83,1,Caradrina morpheus,1,Mixed,woodland
576,83,1,Lycophotia erythrina,1,Mixed,woodland
577,83,1,Diacrisia sannio,1,Mixed,woodland
578,83,1,Pseudoterpna coronillaria,1,Mixed,woodland
579,83,1,Perconia baeticaria,1,Mixed,woodland
580,83,1,Eupithecia scopariata,7,Mixed,woodland
581,79,1,Apamea monoglypha,1,Mixed,short shrub
582,79,1,Sideridis rivularis,1,Mixed,short shrub
583,79,1,Eupithecia scopariata,1,Mixed,short shrub
584,78,1,Cosmorhoe ocellata,1,Mixed,short shrub
585,78,1,Lacanobia thalassina,1,Mixed,short shrub
586,78,1,Oligia strigilis,1,Mixed,short shrub
587,78,1,Lycophotia porphyrea,1,Mixed,short shrub
588,78,1,Lycophotia molothina,1,Mixed,short shrub
589,78,1,Noctua pronuba,1,Mixed,short shrub
590,78,1,Pachycnemia hippocastanaria,2,Mixed,short shrub
591,78,1,Eupithecia scopariata,2,Mixed,short shrub
592,78,1,Eupithecia subfuscata,1,Mixed,short shrub
593,80,1,Eupithecia vulgata,1,Mixed,woodland
594,81,1,Campaea margaritaria,1,Mixed,woodland
595,81,1,Cabera pusaria,2,Mixed,woodland
596,81,1,Hyphoraia dejeani,3,Mixed,woodland
597,81,1,Pachycnemia hippocastanaria,1,Mixed,woodland
598,81,1,Charanyca ferruginea,1,Mixed,woodland
599,81,1,Eupithecia subfuscata,1,Mixed,woodland
600,81,1,Eupithecia vulgata,1,Mixed,woodland
601,82,1,Lycophotia molothina,2,Mixed,short shrub
602,82,1,Hyphoraia dejeani,2,Mixed,short shrub
603,82,1,Noctua pronuba,2,Mixed,short shrub
604,82,1,Atlantarctia tigrina,1,Mixed,short shrub
605,71,1,Perconia baeticaria,1,Mixed,tall shrub
606,73,1,Charanyca ferruginea,1,Mixed,woodland
607,73,1,Hyphoraia dejeani,4,Mixed,woodland
608,73,1,Diaphora mendica,1,Mixed,woodland
609,73,1,Agrotis segetum,1,Mixed,woodland
610,73,1,Lacanobia thalassina,1,Mixed,woodland
611,73,1,Xanthorhoe iberica,1,Mixed,woodland
612,74,1,Hyphoraia dejeani,1,Mixed,tall shrub
613,74,1,Diaphora mendica,1,Mixed,tall shrub
614,72,1,Lycophotia molothina,1,Mixed,tall shrub
615,75,1,Hyphoraia dejeani,1,Mixed,meadow
616,77,1,Noctua pronuba,1,Mixed,meadow
617,77,1,Hyphoraia dejeani,6,Mixed,meadow
618,77,1,Perconia baeticaria,3,Mixed,meadow
619,77,1,Agrotis exclamationis,3,Mixed,meadow
620,77,1,Diaphora mendica,1,Mixed,meadow
621,76,1,Hoplodrina ambigua,1,Mixed,tall shrub
622,76,1,Apamea monoglypha,1,Mixed,tall shrub
623,70,1,Pachycnemia hippocastanaria,1,Mixed,short shrub
624,70,1,Eupithecia scopariata,2,Mixed,short shrub
625,65,1,. .,0,Mixed,short shrub
626,67,1,Charanyca ferruginea,1,Mixed,short shrub
627,67,1,Hadena filograna,1,Mixed,short shrub
628,67,1,Agrotis ipsilon,1,Mixed,short shrub
629,67,1,Atlantarctia tigrina,1,Mixed,short shrub
630,67,1,Scotopteryx luridata,1,Mixed,short shrub
631,66,1,Phragmatobia fuliginosa,1,Mixed,short shrub
632,64,1,Apamea monoglypha,1,Mixed,short shrub
633,64,1,Lycophotia molothina,1,Mixed,short shrub
634,69,1,Perconia baeticaria,3,Mixed,tall shrub
635,69,1,Lacanobia thalassina,1,Mixed,tall shrub
636,69,1,Oligia strigilis,1,Mixed,tall shrub
637,69,1,Lycophotia molothina,1,Mixed,tall shrub
638,69,1,Scotopteryx luridata,1,Mixed,tall shrub
639,69,1,Atlantarctia tigrina,1,Mixed,tall shrub
640,69,1,Eupithecia scopariata,2,Mixed,tall shrub
641,68,1,Diacrisia sannio,1,Mixed,meadow
642,68,1,Oligia strigilis,2,Mixed,meadow
643,68,1,Perconia baeticaria,2,Mixed,meadow
644,68,1,Caradrina AGGseliniwullschlegeli,1,Mixed,meadow
645,63,1,Spilosoma lutea,1,Mixed,tall shrub
646,63,1,Pachycnemia hippocastanaria,1,Mixed,tall shrub
647,63,1,Diacrisia sannio,2,Mixed,tall shrub
648,63,1,Caradrina AGGseliniwullschlegeli,1,Mixed,tall shrub
649,63,1,Hyphoraia dejeani,2,Mixed,tall shrub
650,63,1,Idaea subsericeata,1,Mixed,tall shrub
651,61,1,Rhoptria asperaria,5,Mixed,tall shrub
652,61,1,Perconia baeticaria,3,Mixed,tall shrub
653,61,1,Pachycnemia hippocastanaria,1,Mixed,tall shrub
654,61,1,Macrothylacia rubiM,1,Mixed,tall shrub
655,61,1,Idaea contiguaria,1,Mixed,tall shrub
656,61,1,Eupithecia scopariata,3,Mixed,tall shrub
657,61,1,Eupithecia subfuscata,1,Mixed,tall shrub
658,62,1,Macaria alternataM,1,Mixed,tall shrub
659,62,1,Eupithecia scopariata,5,Mixed,tall shrub
660,62,1,Rhoptria asperaria,4,Mixed,tall shrub
661,62,1,Hadena filograna,1,Mixed,tall shrub
662,62,1,Apamea remissa,1,Mixed,tall shrub
663,62,1,Noctua pronuba,1,Mixed,tall shrub
664,62,1,Lacanobia thalassina,1,Mixed,tall shrub
665,62,1,Caradrina AGGseliniwullschlegeli,1,Mixed,tall shrub
666,62,1,Perconia baeticaria,1,Mixed,tall shrub
667,62,1,Perizoma hydrata,1,Mixed,tall shrub
668,62,1,Idaea subsericeata,1,Mixed,tall shrub
669,62,1,Cyclophora ruficiliaria,1,Mixed,tall shrub
670,58,1,Rhoptria asperaria,1,Mixed,tall shrub
671,58,1,Diacrisia sannio,1,Mixed,tall shrub
672,58,1,Perconia baeticaria,3,Mixed,tall shrub
673,58,1,Petrophora chlorosata,1,Mixed,tall shrub
674,58,1,Caradrina AGGseliniwullschlegeli,2,Mixed,tall shrub
675,58,1,Pseudoterpna coronillaria,1,Mixed,tall shrub
676,58,1,Pachycnemia hippocastanaria,1,Mixed,tall shrub
677,58,1,Eupithecia scopariata,4,Mixed,tall shrub
678,58,1,Eupithecia nanata,1,Mixed,tall shrub
679,57,1,Rhoptria asperaria,1,Mixed,tall shrub
680,57,1,Apamea monoglypha,1,Mixed,tall shrub
681,57,1,Pseudoterpna coronillaria,1,Mixed,tall shrub
682,57,1,Noctua pronuba,1,Mixed,tall shrub
683,57,1,Eupithecia scopariata,1,Mixed,tall shrub
684,25,1,Idaea degeneraria,1,Agricultural,meadow
685,25,1,Pseudoterpna coronillaria,4,Agricultural,meadow
686,25,1,Oligia strigilis,2,Agricultural,meadow
687,25,1,Epirrhoe galiata,1,Agricultural,meadow
688,25,1,Lomaspilis marginata,1,Agricultural,meadow
689,25,1,Agrotis segetum,2,Agricultural,meadow
690,25,1,Mythimna vitellina,2,Agricultural,meadow
691,25,1,Caradrina AGGseliniwullschlegeli,4,Agricultural,meadow
692,25,1,Epirrhoe alternataE,1,Agricultural,meadow
693,25,1,Apamea monoglypha,2,Agricultural,meadow
694,25,1,Hyphoraia dejeani,1,Agricultural,meadow
695,25,1,Charanyca ferruginea,1,Agricultural,meadow
696,25,1,Perconia baeticaria,3,Agricultural,meadow
697,25,1,Hoplodrina ambigua,2,Agricultural,meadow
698,25,1,Macaria alternataM,1,Agricultural,meadow
699,25,1,Petrophora chlorosata,1,Agricultural,meadow
700,25,1,Eilema lurideola,1,Agricultural,meadow
701,25,1,Sideridis reticulata,1,Agricultural,meadow
702,25,1,Idaea contiguaria,1,Agricultural,meadow
703,25,1,Caradrina morpheus,1,Agricultural,meadow
704,25,1,Meganola strigula,1,Agricultural,meadow
705,25,1,Idaea subsericeata,1,Agricultural,meadow
706,25,1,Gymnoscelis rufifasciata,15,Agricultural,meadow
707,25,1,Eupithecia scopariata,10,Agricultural,meadow
708,23,1,Pachycnemia hippocastanaria,1,Agricultural,meadow
709,23,1,Noctua pronuba,7,Agricultural,meadow
710,23,1,Rhoptria asperaria,1,Agricultural,meadow
711,23,1,Perconia baeticaria,4,Agricultural,meadow
712,23,1,Idaea contiguaria,3,Agricultural,meadow
713,23,1,Lycophotia molothina,2,Agricultural,meadow
714,23,1,Caradrina AGGseliniwullschlegeli,6,Agricultural,meadow
715,23,1,Mythimna vitellina,1,Agricultural,meadow
716,23,1,Agrotis exclamationis,1,Agricultural,meadow
717,23,1,Hyphoraia dejeani,1,Agricultural,meadow
718,23,1,Melanchra pisi,1,Agricultural,meadow
719,23,1,Gymnoscelis rufifasciata,36,Agricultural,meadow
720,23,1,Eupithecia subfuscata,3,Agricultural,meadow
721,23,1,Eupithecia scopariata,9,Agricultural,meadow
722,23,1,Lomaspilis marginata,1,Agricultural,meadow
723,23,1,Agrotis ipsilon,1,Agricultural,meadow
725,23,1,Pseudoterpna coronillaria,11,Agricultural,meadow
727,23,1,Phragmatobia fuliginosa,1,Agricultural,meadow
728,23,1,Campaea margaritaria,2,Agricultural,meadow
729,23,1,Apamea remissa,1,Agricultural,meadow
730,23,1,Mythimna impura,1,Agricultural,meadow
731,23,1,Cabera pusaria,1,Agricultural,meadow
732,23,1,Caradrina morpheus,1,Agricultural,meadow
736,23,1,Eupithecia pulchellata,5,Agricultural,meadow
737,23,1,Idaea subsericeata,1,Agricultural,meadow
738,22,1,Lomaspilis marginata,3,Agricultural,woodland
739,22,1,Pseudoterpna coronillaria,3,Agricultural,woodland
740,22,1,Eupithecia pulchellata,3,Agricultural,woodland
741,22,1,Perconia baeticaria,3,Agricultural,woodland
742,22,1,Oligia strigilis,1,Agricultural,woodland
743,22,1,Apamea remissa,1,Agricultural,woodland
744,22,1,Epirrhoe galiata,2,Agricultural,woodland
745,22,1,Charanyca ferruginea,2,Agricultural,woodland
746,22,1,Macaria alternataM,1,Agricultural,woodland
747,22,1,Campaea margaritaria,1,Agricultural,woodland
748,22,1,Mythimna impura,1,Agricultural,woodland
749,22,1,Spilosoma lutea,3,Agricultural,woodland
750,22,1,Hyphoraia dejeani,1,Agricultural,woodland
751,22,1,Cabera pusaria,1,Agricultural,woodland
752,22,1,Eupithecia scopariata,7,Agricultural,woodland
753,22,1,Diaphora mendica,1,Agricultural,woodland
754,22,1,Meganola strigula,1,Agricultural,woodland
755,22,1,Eupithecia subfuscata,1,Agricultural,woodland
756,27,1,Perconia baeticaria,4,Agricultural,meadow
757,27,1,Oligia strigilis,3,Agricultural,meadow
758,27,1,Pseudoterpna coronillaria,1,Agricultural,meadow
759,27,1,Dypterygia scabriuscula,1,Agricultural,meadow
760,27,1,Caradrina AGGseliniwullschlegeli,4,Agricultural,meadow
761,27,1,Lacanobia thalassina,1,Agricultural,meadow
762,27,1,Agrotis exclamationis,5,Agricultural,meadow
763,27,1,Charanyca ferruginea,1,Agricultural,meadow
764,27,1,Pachycnemia hippocastanaria,1,Agricultural,meadow
765,27,1,Epirrhoe alternataE,1,Agricultural,meadow
766,27,1,Gymnoscelis rufifasciata,26,Agricultural,meadow
767,27,1,Eupithecia scopariata,6,Agricultural,meadow
768,27,1,Eupithecia pulchellata,1,Agricultural,meadow
769,27,1,Idaea contiguaria,1,Agricultural,meadow
770,26,1,Dysstroma citrata,2,Agricultural,woodland
771,26,1,Chesias isabella,1,Agricultural,woodland
772,26,1,Perconia baeticaria,3,Agricultural,woodland
773,26,1,Pachycnemia hippocastanaria,3,Agricultural,woodland
774,26,1,Caradrina AGGseliniwullschlegeli,9,Agricultural,woodland
775,26,1,Lacanobia thalassina,2,Agricultural,woodland
776,26,1,Eupithecia scopariata,9,Agricultural,woodland
777,26,1,Cabera pusaria,2,Agricultural,woodland
778,26,1,Cosmorhoe ocellata,2,Agricultural,woodland
779,26,1,Charanyca ferruginea,1,Agricultural,woodland
780,26,1,Xanthorhoe iberica,1,Agricultural,woodland
781,26,1,Hadena filograna,1,Agricultural,woodland
782,26,1,Noctua pronuba,1,Agricultural,woodland
783,26,1,Apamea remissa,1,Agricultural,woodland
784,26,1,Campaea margaritaria,1,Agricultural,woodland
785,26,1,Electrophaes corylata,1,Agricultural,woodland
786,26,1,Gymnoscelis rufifasciata,1,Agricultural,woodland
787,26,1,Eupithecia pulchellata,1,Agricultural,woodland
788,59,1,Eupithecia scopariata,29,Mixed,tall shrub
789,59,1,Phlogophora meticulosa,1,Mixed,tall shrub
790,59,1,Rhoptria asperaria,2,Mixed,tall shrub
791,59,1,Caradrina morpheus,1,Mixed,tall shrub
792,59,1,Lacanobia thalassina,2,Mixed,tall shrub
793,59,1,Pseudoterpna coronillaria,1,Mixed,tall shrub
794,59,1,Pachycnemia hippocastanaria,2,Mixed,tall shrub
795,59,1,Lycophotia erythrina,1,Mixed,tall shrub
796,59,1,Biston betularia,2,Mixed,tall shrub
797,59,1,Perconia baeticaria,3,Mixed,tall shrub
798,59,1,Lacanobia w-latinum,1,Mixed,tall shrub
799,59,1,Noctua pronuba,5,Mixed,tall shrub
800,59,1,Mythimna vitellina,2,Mixed,tall shrub
801,59,1,Hoplodrina ambigua,2,Mixed,tall shrub
802,59,1,Caradrina AGGseliniwullschlegeli,5,Mixed,tall shrub
803,59,1,Macaria alternataM,1,Mixed,tall shrub
804,59,1,Lycophotia porphyrea,1,Mixed,tall shrub
805,59,1,Agrotis segetum,2,Mixed,tall shrub
806,59,1,Noctua comes,1,Mixed,tall shrub
807,59,1,Charanyca ferruginea,1,Mixed,tall shrub
808,59,1,Heliothis peltigera,1,Mixed,tall shrub
809,59,1,Gymnoscelis rufifasciata,1,Mixed,tall shrub
810,59,1,Eupithecia subfuscata,1,Mixed,tall shrub
811,60,1,Perconia baeticaria,4,Mixed,short shrub
812,60,1,Rhoptria asperaria,4,Mixed,short shrub
813,60,1,Apamea monoglypha,1,Mixed,short shrub
814,60,1,Pachycnemia hippocastanaria,5,Mixed,short shrub
815,60,1,Lacanobia thalassina,2,Mixed,short shrub
816,60,1,Lycophotia erythrina,3,Mixed,short shrub
817,60,1,Eupithecia scopariata,7,Mixed,short shrub
818,60,1,Noctua pronuba,2,Mixed,short shrub
819,60,1,Hyphoraia dejeani,1,Mixed,short shrub
820,60,1,Peridroma saucia,1,Mixed,short shrub
821,28,1,Pseudoterpna coronillaria,2,Agricultural,tall shrub
822,28,1,Rhoptria asperaria,6,Agricultural,tall shrub
823,28,1,Lacanobia oleracea,1,Agricultural,tall shrub
824,28,1,Perizoma hydrata,1,Agricultural,tall shrub
825,28,1,Perconia baeticaria,1,Agricultural,tall shrub
826,28,1,Eupithecia scopariata,6,Agricultural,tall shrub
827,9,1,Eilema lurideola,1,Agricultural,meadow
828,9,1,Caradrina morpheus,1,Agricultural,meadow
829,9,1,Charanyca ferruginea,5,Agricultural,meadow
830,9,1,Apamea monoglypha,7,Agricultural,meadow
831,9,1,Agrotis ipsilon,2,Agricultural,meadow
832,9,1,Diacrisia sannio,5,Agricultural,meadow
833,9,1,Agrotis exclamationis,3,Agricultural,meadow
834,9,1,Mythimna impura,1,Agricultural,meadow
835,9,1,Perconia baeticaria,2,Agricultural,meadow
836,9,1,Lacanobia thalassina,1,Agricultural,meadow
837,9,1,Mythimna conigera,1,Agricultural,meadow
838,9,1,Hoplodrina octogenaria,7,Agricultural,meadow
839,9,1,Hyphoraia dejeani,1,Agricultural,meadow
840,9,1,Lycophotia erythrina,1,Agricultural,meadow
841,9,1,Gymnoscelis rufifasciata,2,Agricultural,meadow
842,9,1,Idaea macilentaria,1,Agricultural,meadow
843,9,1,Eupithecia subfuscata,1,Agricultural,meadow
844,11,1,Diacrisia sannio,7,Agricultural,short shrub
845,11,1,Charanyca ferruginea,7,Agricultural,short shrub
846,11,1,Perconia baeticaria,1,Agricultural,short shrub
847,11,1,Apamea monoglypha,1,Agricultural,short shrub
848,11,1,Caradrina morpheus,1,Agricultural,short shrub
849,10,1,Perconia baeticaria,1,Agricultural,short shrub
850,10,1,Apamea monoglypha,1,Agricultural,short shrub
851,10,1,Diacrisia sannio,5,Agricultural,short shrub
852,10,1,Lycophotia molothina,1,Agricultural,short shrub
853,10,1,Charanyca ferruginea,7,Agricultural,short shrub
854,10,1,Hoplodrina octogenaria,2,Agricultural,short shrub
855,10,1,Eupithecia pulchellata,1,Agricultural,short shrub
856,8,1,Perconia baeticaria,4,Agricultural,short shrub
857,8,1,Apamea monoglypha,2,Agricultural,short shrub
858,8,1,Charanyca ferruginea,8,Agricultural,short shrub
859,8,1,Mythimna impura,5,Agricultural,short shrub
860,8,1,Hoplodrina octogenaria,12,Agricultural,short shrub
861,8,1,Apamea lithoxylaea,1,Agricultural,short shrub
862,8,1,Diacrisia sannio,4,Agricultural,short shrub
863,8,1,Oligia strigilis,1,Agricultural,short shrub
864,8,1,Cybosia mesomella,1,Agricultural,short shrub
865,8,1,Caradrina morpheus,2,Agricultural,short shrub
866,8,1,Alcis repandata,1,Agricultural,short shrub
867,8,1,Caradrina AGGseliniwullschlegeli,2,Agricultural,short shrub
868,8,1,Coscinia cribraria,1,Agricultural,short shrub
869,8,1,Idaea macilentaria,1,Agricultural,short shrub
870,8,1,Eupithecia subfuscata,2,Agricultural,short shrub
871,14,1,Apamea lithoxylaea,1,Agricultural,meadow
872,14,1,Charanyca ferruginea,4,Agricultural,meadow
873,14,1,Apamea monoglypha,1,Agricultural,meadow
874,14,1,Eupithecia subfuscata,1,Agricultural,meadow
875,14,1,Hoplodrina octogenaria,6,Agricultural,meadow
876,14,1,Mythimna impura,1,Agricultural,meadow
877,14,1,Perconia baeticaria,1,Agricultural,meadow
878,14,1,Mythimna conigera,1,Agricultural,meadow
879,14,1,Idaea macilentaria,1,Agricultural,meadow
880,12,1,Mythimna impura,10,Agricultural,short shrub
881,12,1,Charanyca ferruginea,12,Agricultural,short shrub
882,12,1,Hoplodrina octogenaria,3,Agricultural,short shrub
883,12,1,Lacanobia thalassina,1,Agricultural,short shrub
884,12,1,Diacrisia sannio,3,Agricultural,short shrub
885,12,1,Caradrina morpheus,5,Agricultural,short shrub
886,12,1,Pseudoterpna coronillaria,1,Agricultural,short shrub
887,12,1,Apamea monoglypha,2,Agricultural,short shrub
888,12,1,Apamea remissa,2,Agricultural,short shrub
889,12,1,Alcis repandata,1,Agricultural,short shrub
890,12,1,Mythimna conigera,1,Agricultural,short shrub
891,12,1,Perconia baeticaria,1,Agricultural,short shrub
892,12,1,Caradrina AGGseliniwullschlegeli,3,Agricultural,short shrub
893,12,1,Agrotis exclamationis,1,Agricultural,short shrub
894,12,1,Melanchra pisi,1,Agricultural,short shrub
895,12,1,Photedes minima,1,Agricultural,short shrub
896,12,1,Eupithecia scopariata,2,Agricultural,short shrub
897,12,1,Eupithecia nanata,1,Agricultural,short shrub
898,13,1,Diacrisia sannio,2,Agricultural,short shrub
899,13,1,Lycophotia porphyrea,2,Agricultural,short shrub
900,13,1,Charanyca ferruginea,1,Agricultural,short shrub
