ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
69,2580.24578919,2564.75728187,2522.50314614,2506.66870406,2797.95588372,2598.75646128,2880.75021418,2486.76922651,2485.41152666,2426.80210122,2425.41073234,2725.39643502,2447.13302507,2744.74855417,1757.58987525,1705.78679652,1788.17428758,1737.28382991,1596.24760879,1996.81177151,1875.39175488,1707.29977349,1767.2240461,1705.3635674,1765.35982844,1794.84964828,1465.39158324,1500.78945129,2892.70737225,2861.31239925,2842.03446438,2810.06617293,3069.44422571,2978.54995943,3224.40038544,3498.20282232,3456.43005195,3455.64721503,3413.35375566,3633.55598019,3629.8062975,3837.6046929,3741.59409048,3717.3877244,3686.95215382,3662.39238539,3938.85930467,3793.13564243,4060.71056252,4226.8385052,4178.56419127,4191.69645762,4143.01196739,4326.174758,4389.25132791,4562.5439277,1021.77960146,961.891537696,1020.02115078,960.014435944,1005.79858092,1260.02065651,1295.24381697,247.389887274,305.950378619,240.009002611,300.00564068,424.269244508,0,300.006819142,1500.98313426,1537.77702796,1549.37908636,1585.04187862,1358.80003307,1423.16170629,1165.91827642,724.962760132,722.404468394,665.188405802,662.406027896,962.417863311,727.500094875,1008.32898304
70,2568.63327344,2546.49062713,2513.20931062,2490.58404133,2771.86521637,2615.53914573,2884.66454244,2384.89479049,2390.51226434,2325.09309763,2330.85464322,2629.28026164,2317.506498,2617.45769689,1826.9829985,1780.85464845,1865.44699281,1820.29311876,1635.67364367,2053.68713211,1891.97744539,1608.79524604,1668.36454832,1617.15482984,1676.43486199,1657.56882655,1380.66972507,1357.70360156,3054.97685641,3028.02748171,3001.73298199,2974.29442144,3245.13143102,3120.59947902,3379.72993871,3596.45255557,3551.34786267,3557.4231836,3511.81726689,3714.97415566,3743.9021572,3935.09171083,3933.88882718,3913.00928567,3877.8453546,3856.66983067,4139.42390563,3970.52771705,4245.7051385,4367.38365643,4316.98852134,4335.30974335,4284.53669275,4452.51833633,4540.66788799,4699.50744792,1047.87411534,989.566968057,1063.22744402,1005.8005476,960.015193623,1295.2449902,1260.02167234,339.417731262,384.20159793,384.200213941,424.27766973,300.005898521,300.006819142,0,1698.21660727,1741.19203382,1741.13962358,1783.07352944,1585.34841212,1585.0470675,1358.80454999,1024.22185841,1022.41116114,964.329535451,962.412701292,1262.4246052,1008.32163173,1297.76560572
71,1788.07360716,1808.42277008,1731.42451702,1752.44378438,2034.66792372,1666.40660377,1961.05450586,2170.42926644,2133.34158187,2124.00427558,2086.09101232,2328.21297804,2285.15684443,2508.13561674,833.551086587,781.447727835,806.458301792,752.486509163,927.57514445,1029.05667724,1163.23302433,1636.05861006,1670.22349044,1586.57999639,1621.78359481,1870.69397237,1461.99592832,1733.99254345,3739.80906486,3691.57863307,3704.66592663,3655.96337794,3840.0810563,3902.59625315,4075.58373128,4550.05327749,4521.22018539,4497.69883715,4468.52815216,4733.74753238,4620.32366026,4877.29164237,4376.25867131,4335.12458204,4332.97792114,4291.43794189,4513.65315671,4503.33944993,4715.5819048,5085.80724325,5048.62826171,5039.02918644,5001.50161668,5239.76503449,5193.37374906,5423.21865955,978.316668938,991.110106534,919.403032859,933.011985221,1225.35675008,903.6105269,1203.12221331,1358.79897065,1317.0851587,1317.01294104,1273.93906061,1501.30236329,1500.98313426,1698.21660727,0,60.0023613322,60.0066026052,84.8569381202,247.391121168,247.38975142,339.412150873,1153.2267169,1212.54082735,1164.06335123,1222.85120469,1200.76117995,930.494926264,901.269010852
72,1827.28104822,1849.01508399,1771.152719,1793.57915637,2073.33715661,1699.76433619,1992.73912549,2222.56986693,2184.83051023,2176.66043247,2138.11051728,2377.66737942,2339.92777306,2560.67371412,880.257908117,829.523652102,850.70864354,798.103480873,982.195616749,1068.96057993,1212.60435484,1694.64349195,1728.40185514,1644.88588108,1679.64055902,1929.78898684,1521.66248265,1793.97139363,3731.34964172,3682.55452696,3696.98866239,3647.72537888,3828.07631448,3897.02537462,4066.33070626,4549.00056317,4520.866087,4496.26210065,4467.79575118,4734.82180022,4616.16287005,4875.06506709,4357.3242171,4315.62232288,4314.59259435,4272.48260392,4492.08710961,4487.14282888,4696.72352241,5074.80960143,5038.18235243,5027.59672719,4990.6221064,5230.97939302,5179.82004865,5411.78552514,1037.35410774,1049.42820102,978.315536431,991.11635879,1284.25144074,963.488443311,1263.05326363,1401.90624904,1361.51344098,1358.79685272,1317.08980733,1549.74708155,1537.77702796,1741.19203382,60.0023613322,0,84.8538081319,59.9966076388,240.007737418,305.945875249,384.192776857,1164.06474611,1222.85370124,1177.86212807,1235.99396685,1199.22498905,947.699697964,899.220062207
73,1742.59108738,1764.20201252,1686.40545066,1708.73926087,1988.7245782,1616.36985028,1909.94659627,2141.01762385,2102.79361543,2095.54377295,2056.47432569,2294.40793567,2261.02723008,2479.40864778,796.178290748,745.968368705,766.073695501,713.754505023,903.656904576,984.168474113,1129.48313723,1623.92537194,1656.31439394,1573.24005212,1606.64683929,1861.08018913,1456.75780084,1733.32979277,3799.15659525,3750.8390973,3764.12352224,3715.34191942,3898.79906216,3962.30309251,4134.81375913,4610.04244608,4581.22203993,4557.67746012,4528.52401541,4793.75025593,4680.15924419,4937.24245219,4433.11435504,4391.78664724,4390.01339141,4348.28500678,4569.56468152,4561.04139716,4772.46889817,5144.74358124,5107.66641392,5097.88077876,5060.45939374,5299.08087945,5251.76877014,5482.07399153,991.117388746,1007.3281301,933.011850546,950.222152546,1238.51209454,901.619681963,1201.62863003,1401.84047661,1358.79866214,1361.37578249,1317.01984631,1538.02849785,1549.37908636,1741.13962358,60.0066026052,84.8538081319,0,60.0016679115,305.951548445,240.005663885,384.195633075,1212.54076839,1271.91984174,1222.85216597,1281.75293603,1260.69429018,988.605954944,961.147204418
74,1782.80618075,1805.79552322,1727.17651877,1750.90851022,2028.27711934,1650.74699778,1942.47322228,2193.86162277,2155.0170056,2148.90154096,2109.22869499,2344.58053338,2316.37214758,2532.5469187,844.959127726,796.194789346,812.532526742,761.700479833,959.643026546,1025.82698974,1180.27209112,1682.93404597,1714.96633351,1632.02415695,1665.03172474,1920.47200272,1516.63069434,1793.33030849,3790.81991322,3741.94822876,3756.55805063,3707.22616701,3886.96610715,3956.80649055,4125.6838973,4608.99354513,4580.86268326,4556.2497548,4527.79142834,4794.80116624,4676.04186094,4935.0330483,4414.41457158,4372.5279528,4371.85868942,4329.56935803,4548.25472884,4545.04103628,4753.82697863,5133.86256328,5097.33184098,5086.57098364,5049.69727544,5290.38402826,5238.35664585,5470.75424232,1049.43242302,1064.75525838,991.113132128,1007.33112092,1296.80683455,961.621349571,1261.63029764,1443.65588353,1401.89858342,1401.83059046,1358.79597013,1585.3450278,1585.04187862,1783.07352944,84.8569381202,59.9966076388,60.0016679115,0,300.004344977,300.007331538,424.269088949,1222.8436492,1281.74545201,1235.98529378,1294.28819292,1259.22158205,1004.8069272,959.216645127
75,2013.27658726,2030.46512649,1955.61904781,1973.32210599,2260.55503951,1902.16189352,2198.71340531,2349.2703031,2315.84329231,2300.05240045,2265.89909843,2519.99857259,2446.64911967,2683.68969851,1044.26555078,988.374533323,1024.56490757,967.541244055,1100.87513143,1255.45019542,1360.85875706,1761.27174414,1801.24764921,1716.47870028,1757.47124023,1984.85406632,1564.81937564,1816.47635494,3493.62548041,3445.16548752,3458.83588373,3409.87296681,3592.85970136,3657.94899389,3829.09528227,4309.00817794,4280.85840783,4256.29245039,4227.79191841,4494.88799108,4376.65694057,4635.17880274,4129.76218979,4088.85888571,4086.28724578,4044.95327185,4268.43386434,4256.10697227,4469.04318223,4838.80640668,4801.77117492,4791.92993732,4754.52870063,4993.47928206,4945.99963561,5176.1233159,1023.38010185,1021.61778482,963.486672436,961.61986466,1261.62744153,1007.33248546,1296.80890546,1249.85036158,1216.26796596,1201.2977418,1166.32424854,1423.83404221,1358.80003307,1585.34841212,247.391121168,240.007737418,305.951548445,300.004344977,0,424.275571551,300.005981046,930.487763173,988.598945215,947.691519194,1004.80694935,959.217316603,723.945998466,659.212451485
76,1594.23901663,1609.51045862,1536.01108181,1551.86794803,1841.62330102,1495.14780529,1794.08957243,1933.83700115,1898.51816761,1886.12376446,1849.89381879,2098.89927511,2042.29105873,2270.29218361,621.050929745,564.504424578,604.597128376,546.354949066,686.543491742,840.056422497,937.298263023,1388.74826057,1422.83985982,1339.19100745,1374.50835917,1623.96648404,1217.39603472,1493.32948259,3841.68019491,3795.66609143,3803.68668532,3757.19889938,3954.86538007,3993.21483172,4179.73112459,4622.00651914,4590.48365493,4571.24139807,4539.3661994,4797.03025763,4704.22713196,4953.31884031,4515.09484563,4476.01839317,4469.93141542,4430.46547963,4661.53518365,4632.24386742,4853.71897298,5194.94974688,5155.76031741,5149.84240956,5110.30622733,5340.44743939,5311.83592103,5533.60655702,760.478952176,781.489131692,703.79540374,726.455175332,1007.33318996,661.614018078,961.622966146,1249.46747113,1200.9779569,1215.7954434,1165.91504307,1358.8012878,1423.16170629,1585.0470675,247.38975142,305.945875249,240.005663885,300.007331538,424.275571551,0,300.005709631,1200.76362986,1260.69659048,1199.22588174,1259.23248438,1294.65636438,959.22729131,1005.28056752
77,1848.37411705,1858.06869151,1789.03355505,1799.06020675,2094.70342274,1768.82014189,2068.79201118,2108.50017236,2079.28071539,2056.67964165,2026.71289695,2293.18973064,2188.94271441,2437.75093213,873.063176597,813.402452462,868.943138735,808.982264976,873.128787598,1108.84181288,1156.47050742,1482.712187,1525.73247695,1440.91335154,1485.14322846,1699.61855037,1276.92823937,1521.04824526,3548.74565975,3503.43481341,3509.96232988,3464.13586772,3666.20789595,3697.29949092,3887.26637,4322.92248154,4291.15028059,4272.33497332,4240.18391208,4497.26401287,4406.75562411,4654.640938,4237.20938109,4199.34389574,4191.04572542,4152.76810581,4388.94043882,4349.10494989,4575.15517471,4903.56875348,4863.74960438,4859.03756834,4818.8496182,5046.4870942,5023.75488203,5242.5072243,724.10359564,721.611803786,664.325593149,661.613883644,961.621460516,726.454455811,1007.33396638,1019.38697606,977.923091469,977.825591567,934.527090521,1166.32907172,1165.91827642,1358.80454999,339.412150873,384.192776857,384.195633075,424.269088949,300.005981046,300.005709631,0,901.270663404,961.148701878,899.220258628,959.226852233,1005.27995329,659.221729117,724.60205427
78,2689.17855681,2689.88312919,2629.17460522,2629.90721228,2929.83565507,2639.91057181,2938.82154061,2800.59750209,2784.44106874,2743.03204029,2726.53432622,3016.86990221,2820.86277292,3102.38528163,1738.15359375,1678.47819257,1745.31652316,1685.89736756,1670.19030166,1983.35578584,1970.01773147,2062.54503545,2118.20135583,2040.58930998,2096.83125636,2217.9100063,1818.02944807,1956.43887118,2662.66724624,2619.62609332,2621.5636575,2577.82807491,2793.42704263,2802.50586174,3002.00869741,3421.75672253,3389.88137782,3371.31808575,3338.96145198,3596.38121936,3508.01917661,3753.85973199,3397.8906327,3364.28214632,3348.60348048,3314.50376908,3566.57447561,3492.02546246,3732.12644838,4020.10594508,3978.55231496,3977.27244709,3935.26571864,4155.85256103,4149.73786004,4359.49055434,1237.84531476,1191.95467852,1200.82310049,1153.45688656,1361.58810956,1400.00283213,1575.90313569,802.671281998,818.158032524,744.304441036,760.977457217,1050.02141696,724.962760132,1024.22185841,1153.2267169,1164.06474611,1212.54076839,1222.8436492,930.487763173,1200.76362986,901.270663404,0,60.0064915747,60.0045926392,84.8612267367,247.395568433,247.384351298,339.418253597
79,2745.21148408,2745.42830085,2685.20910468,2685.44269999,2985.41554261,2697.64881195,2996.40323082,2848.52115299,2833.09674376,2790.74093202,2774.99519492,3066.21777333,2865.46395496,3148.33136447,1796.10914853,1736.4917114,1803.76234281,1744.40912249,1725.47317438,2041.56624259,2025.40629227,2106.5532626,2162.62953863,2085.6838546,2142.3094557,2258.07908913,1861.30081174,1993.45710896,2605.05358,2562.28922548,2563.67819823,2520.20364945,2737.28878286,2743.78876233,2944.43215825,3361.96936242,3330.02367348,3311.58302608,3279.14669431,3536.41162428,3448.71348949,3694.18453462,3344.95532908,3311.77262613,3295.38367396,3261.70516706,3515.18503372,3437.31543485,3678.71577797,3962.60370275,3920.86687109,3919.9554046,3877.75873967,4097.5501364,4093.20266397,4302.00547114,1284.90189596,1237.84784328,1249.27543475,1200.82230055,1401.93817059,1451.73137311,1622.03077021,818.157267034,837.665965494,760.97996664,781.913342129,1065.29045149,722.404468394,1022.41116114,1212.54082735,1222.85370124,1271.91984174,1281.74545201,988.598945215,1260.69659048,961.148701878,60.0064915747,0,84.8558387093,59.9984773359,240.013500596,305.94433144,384.20197914
80,2668.07685316,2667.5285948,2608.08548671,2607.53651974,2907.5391222,2624.03173872,2922.34471368,2764.59620264,2749.44968807,2706.74491128,2691.27264387,2982.86369987,2780.76350117,3063.85155319,1723.32190085,1663.89526197,1732.48571695,1673.38705024,1647.40090131,1969.43825991,1947.40256082,2021.79787747,2077.9205071,2001.07342351,2057.76437453,2173.30109381,1776.48846963,1909.12383642,2679.87442954,2637.74793204,2637.83026877,2595.01316881,2814.96333668,2815.35401255,3019.29190986,3427.34990941,3394.58787339,3377.48976894,3344.23948896,3598.96036234,3517.57879073,3760.57290202,3426.33335572,3393.49926751,3376.51702559,3343.2021643,3597.69466325,3516.90078304,3759.65480432,4037.5400617,3995.36972059,3995.31193367,3952.69027181,4170.35223885,4170.09063178,4376.95930373,1200.82025379,1153.45748767,1165.71237156,1116.85778453,1317.12832971,1370.0064202,1537.65292737,744.302325453,760.978355423,686.217765575,704.267813886,991.689316355,665.188405802,964.329535451,1164.06335123,1177.86212807,1222.85216597,1235.98529378,947.691519194,1199.22588174,899.220258628,60.0045926392,84.8558387093,0,60.0066142371,305.954451297,239.998655064,384.199747897
81,2724.54610513,2723.5321537,2664.56582979,2663.54092419,2963.53963011,2682.11361782,2980.24661729,2813.13703634,2798.71746227,2755.08608633,2740.36089177,3032.76856103,2826.00184222,3110.37096606,1781.76166794,1722.40172274,1791.35172789,1732.32289841,1703.42605029,2028.04983999,2003.41894276,2066.67827123,2123.19599764,2047.04283567,2104.09127686,2214.28426599,1820.75174637,1947.0468429,2622.63697726,2580.8117904,2580.30803264,2537.77717547,2759.26101268,2756.90919628,2962.04951029,3367.66121344,3334.81410555,3317.86513233,3284.52025036,3539.03414505,3458.43599111,3701.00519378,3373.84137299,3341.44586397,3323.74128263,3290.86103413,3546.75291077,3462.5812044,3706.63794067,3980.28783438,3937.92884118,3938.2555243,3895.4386762,4112.25383142,4113.83298919,4319.70482897,1249.27620786,1200.82696138,1215.56879491,1165.71517672,1358.80400145,1422.82917768,1584.89827703,760.983435668,781.920383867,704.276371622,726.845189654,1007.84876408,662.406027896,962.412701292,1222.85120469,1235.99396685,1281.75293603,1294.28819292,1004.80694935,1259.23248438,959.226852233,84.8612267367,59.9984773359,60.0066142371,0,300.01197792,300.005269292,424.27948022
82,2839.08356794,2844.01936185,2779.23819688,2784.29217938,3083.0731316,2771.9439734,3071.92950279,2997.91600061,2978.75856554,2941.30454544,2921.77574088,3207.77444255,3030.0784885,3306.72524149,1871.73284392,1811.73594613,1871.91585484,1811.92827384,1830.76366482,2111.88655732,2128.06462631,2274.92300242,2329.17728005,2249.6497487,2304.50120919,2440.17902012,2033.1566303,2185.74253392,2547.66018595,2501.24416298,2510.42311801,2463.297091,2661.12843183,2704.00547339,2885.37650727,3349.86280358,3321.64255448,3297.26447914,3268.5903671,3536.09229054,3420.08108618,3676.57323376,3237.95008782,3201.57144263,3190.71436486,3153.79959582,3396.57278347,3345.1053116,3574.91183674,3900.29441339,3861.18818651,3855.22321087,3815.65421724,4047.09584347,4018.57732507,4238.95856415,1443.65765016,1401.94200687,1401.80612118,1358.80376926,1585.50176836,1584.89614211,1783.07824191,1050.02968724,1065.29947396,991.6997026,1007.85111512,1297.39399429,962.417863311,1262.4246052,1200.76117995,1199.22498905,1260.69429018,1259.22158205,959.217316603,1294.65636438,1005.27995329,247.395568433,240.013500596,305.954451297,300.01197792,0,424.273842223,300.005015196
83,2443.91386212,2445.44150941,2383.91534704,2385.49342954,2685.2957292,2392.68234987,2691.68718926,2575.29462204,2556.99675383,2518.4282602,2499.71395057,2787.25566247,2605.8046859,2882.78572549,1490.83626191,1431.14030723,1497.95523465,1438.55741272,1426.56959837,1735.9735234,1726.0486079,1850.89044597,1904.99999134,1825.38650552,1880.2322091,2018.92744232,1609.68774106,1769.71352382,2909.91216214,2866.71734398,2868.90908914,2825.07917763,3039.38397988,3049.71177798,3249.23112201,3666.18037212,3633.73161172,3616.08655245,3583.18435799,3838.66235723,3754.39595171,3998.94682799,3638.59850457,3604.1597408,3589.86544351,3554.96316529,3804.0799588,3735.89248396,3973.68383072,4267.27791629,4225.81836731,4224.32724559,4182.44112759,4403.22960834,4396.08502038,4606.64982218,1019.38452216,977.976761973,977.782540955,934.53075752,1166.53477718,1165.71516177,1358.80483209,724.959169793,722.402155151,665.185627448,662.398691111,962.406741427,727.500094875,1008.32163173,930.494926264,947.699697964,988.605954944,1004.8069272,723.945998466,959.22729131,659.221729117,247.384351298,305.94433144,239.998655064,300.005269292,424.273842223,0,300.01335452
84,2570.98532412,2578.95513765,2511.43638823,2519.60675253,2816.66344966,2492.96503072,2792.86004295,2775.9522972,2752.89371729,2720.89365912,2697.36420808,2976.73217994,2825.83017609,3093.62039434,1597.28102233,1537.49362332,1593.42474041,1533.49057727,1576.4330933,1833.21784503,1869.28355838,2080.84557087,2132.16741116,2050.02015328,2102.09564092,2264.39722089,1846.53468599,2029.37735509,2842.52278216,2795.29970004,2806.22049694,2758.36750705,2950.58244204,3001.97249132,3179.49083904,3649.8379882,3621.64738656,3597.19418145,3568.58796051,3835.95035478,3719.09444179,3976.34589211,3512.96326986,3474.87601573,3467.06400345,3428.47567569,3664.4605062,3627.27868468,3851.10234316,4192.76323874,4154.39877503,4147.02635073,4108.23392915,4342.43964033,4307.07582521,4531.01970144,1250.04256211,1216.51130353,1201.46438738,1166.53700622,1424.17583027,1358.80460085,1585.50372387,1024.22516662,1022.41538823,964.33380404,962.411903053,1262.4200219,1008.32898304,1297.76560572,901.269010852,899.220062207,961.147204418,959.216645127,659.212451485,1005.28056752,724.60205427,339.418253597,384.20197914,384.199747897,424.27948022,300.005015196,300.01335452,0
